age,income,daily_gaming_hours,weekly_sessions,years_gaming,sleep_hours,caffeine_intake,exercise_hours,stress_level,anxiety_score,depression_score,social_interaction_score,relationship_satisfaction,academic_performance,work_productivity,addiction_level,multiplayer_ratio,toxic_exposure,violent_games_ratio,mobile_gaming_ratio,night_gaming_ratio,weekend_gaming_hours,friends_gaming_count,online_friends,streaming_hours,esports_interest,headset_usage,microtransactions_spending,parental_supervision,loneliness_score,aggression_score,happiness_score,bmi,screen_time_total,eye_strain_score,back_pain_score,competitive_rank,internet_quality,gaming_intensity_index,online_social_ratio,gaming_screen_share,mental_burden_index,gender_Female,gender_Male,gender_Other
25.0,83873.0,4.79,16.0,24.0,7.88,2.69,1.4,2.0,7.8,6.14,7.83,8.55,78.31,91.22,4.87,0.49,0.05,0.85,0.76,0.53,1.11,10.0,336.0,4.64,0.0,0.0,1005.14,2.0,2.79,6.28,5.4,24.5,6.97,4.04,3.84,46.0,5.0,3.5799999999999996,30.545454545454547,0.6872308913585522,5.3133333333333335,0,0,1
45.0,28601.0,4.53,16.0,8.0,8.53,1.4,0.36,10.0,2.08,8.4,7.02,7.12,93.93,96.47,3.03,0.31,0.21,0.61,0.19,0.23,4.33,34.0,267.0,1.04,6.0,1.0,95.11,6.0,3.6,0.74,4.76,30.3,6.28,7.41,3.12,77.0,8.0,3.854285714285715,7.628571428571429,0.7213374647551808,6.826666666666667,0,1,0
41.0,144654.0,4.6,28.0,2.0,5.21,0.57,1.31,4.0,6.1,0.08,5.52,6.38,78.39,51.26,2.62,0.65,0.1,0.31,0.37,0.41,6.6,41.0,347.0,2.1,4.0,1.0,48.05,6.0,7.11,4.5,2.25,24.09,6.23,4.95,4.08,19.0,7.0,4.228571428571429,8.261904761904763,0.7383626423173928,3.393333333333333,0,1,0
58.0,120604.0,2.69,2.0,4.0,7.49,1.14,0.31,3.0,4.94,4.37,5.45,7.04,59.04,75.28,1.83,0.31,0.36,0.23,0.37,0.86,1.08,11.0,80.0,2.23,10.0,0.0,402.48,9.0,6.67,3.56,10.0,20.59,4.15,6.26,3.22,30.0,8.0,2.0757142857142856,6.666666666666667,0.6481926148933457,4.1033333333333335,1,0,0
46.0,103385.0,12.01,18.0,1.0,9.32,0.37,3.59,7.0,9.53,4.83,4.41,5.74,76.38,70.87,9.28,0.68,0.25,0.6,0.81,0.09,6.8,26.0,86.0,0.84,4.0,0.0,108.56,4.0,2.55,4.19,5.96,20.75,15.01,4.51,6.08,66.0,10.0,9.549999999999999,3.185185185185185,0.8001331911969893,7.12,0,1,0
46.0,17890.0,5.89,35.0,15.0,10.38,0.02,1.68,10.0,7.1,2.63,8.24,7.43,64.92,59.2,5.59,0.75,0.09,0.08,0.23,0.34,3.25,2.0,269.0,1.67,2.0,0.0,318.5,3.0,6.61,2.88,6.67,24.61,12.28,5.6,3.66,77.0,6.0,4.671428571428572,89.66666666666667,0.4796416547523083,6.576666666666667,1,0,0
39.0,139700.0,2.62,1.0,13.0,7.93,6.15,4.14,1.0,4.56,5.76,6.41,6.27,52.37,69.13,1.64,0.13,0.19,0.31,0.74,0.42,1.16,37.0,307.0,1.2,8.0,1.0,939.58,4.0,6.21,6.59,8.06,17.03,9.59,5.0,3.37,54.0,10.0,2.0371428571428574,8.078947368421053,0.2732012228153053,3.7733333333333334,1,0,0
27.0,98729.0,7.87,17.0,3.0,6.2,1.18,0.27,10.0,0.77,5.63,3.65,8.34,50.77,74.2,6.39,0.76,0.28,0.46,0.12,0.55,6.79,29.0,362.0,1.56,6.0,1.0,65.92,9.0,6.56,5.46,3.65,29.55,16.05,5.31,4.04,99.0,4.0,6.591428571428572,12.066666666666666,0.49034264857678195,5.466666666666666,0,1,0
21.0,47434.0,2.93,35.0,13.0,7.94,9.150100000000021,7.47,9.0,1.21,6.78,6.31,10.0,81.73,59.5,2.96,0.54,0.13,0.57,0.78,0.17,14.97,39.0,288.0,2.75,5.0,1.0,55.25,8.0,6.64,5.25,3.91,18.75,5.94,8.24,4.66,37.0,1.0,4.231428571428571,7.2,0.4932659102245942,5.663333333333334,0,1,0
38.0,51751.0,1.21,6.0,11.0,10.01,0.37,0.31,8.0,7.74,7.93,2.03,5.51,82.3,70.11,0.1,0.78,0.15,0.45,0.44,0.78,2.07,33.0,211.0,2.13,2.0,1.0,886.81,7.0,4.51,3.94,7.25,26.75,2.24,7.5,2.49,25.0,1.0,1.16,6.205882352941177,0.540178330277531,7.890000000000001,1,0,0
15.0,40187.0,0.7,32.0,14.0,9.93,1.18,1.32,1.0,7.05,2.92,5.15,5.18,71.75,90.91,0.0,0.36,0.07,0.42,0.46,0.21,5.43,19.0,251.0,1.13,4.0,0.0,2084.33,8.0,1.99,0.0,7.72,24.97,3.13,2.38,3.93,94.0,3.0,1.2757142857142856,12.55,0.22364210107281116,3.6566666666666663,1,0,0
48.0,35115.0,4.39,24.0,14.0,6.6,0.19,0.02,2.0,5.84,4.23,6.82,8.21,57.39,74.47,2.77,0.31,0.11,0.73,0.12,0.5,1.54,35.0,173.0,0.32,4.0,0.0,185.4,7.0,6.64,0.7,7.07,26.71,8.68,5.44,3.51,42.0,9.0,3.3557142857142854,4.805555555555555,0.5057603103962777,4.023333333333333,1,0,0
59.0,51767.0,2.73,22.0,14.0,4.62,2.19,7.65,2.0,4.5,4.4,3.8,8.69,83.01,61.48,3.3,0.58,0.11,0.12,0.8,0.38,12.68,23.0,346.0,2.88,2.0,1.0,241.95,1.0,5.35,2.97,6.47,27.0,8.75,7.49,5.02,36.0,7.0,3.761428571428571,14.416666666666666,0.31199996434286126,3.6333333333333333,0,1,0
17.0,116201.0,5.4,29.0,16.0,6.09,0.88,4.21,9.0,5.11,5.48,3.25,5.98,60.29,71.85,3.9,0.48,0.29,0.14,0.21,0.17,13.71,36.0,134.0,1.44,1.0,0.0,363.81,5.0,4.4,2.87,4.27,27.84,13.89,2.86,3.3,57.0,10.0,5.815714285714286,3.6216216216216215,0.38876887049900144,6.53,1,0,0
32.0,42305.0,0.32,16.0,1.0,8.97,0.61,1.03,9.0,2.44,4.31,7.31,7.95,73.93,80.08,1.19,0.19,0.21,0.54,0.54,0.35,16.69,1.0,260.0,0.45,9.0,0.0,854.94,1.0,2.32,2.02,6.47,26.21,2.08,6.77,1.8,82.0,5.0,2.6128571428571434,130.0,0.15384607988169235,5.25,0,1,0
32.0,63117.0,3.9,33.0,10.0,7.1,1.62,0.3,2.0,3.12,0.83,4.96,2.5,58.45,86.6,3.49,0.34,0.04,0.21,0.62,0.46,2.71,5.0,465.0,1.36,10.0,1.0,954.46,5.0,5.9,4.72,9.72,18.8,6.77,10.0,3.15,46.0,7.0,3.172857142857143,77.5,0.5760708159422724,1.9833333333333334,1,0,0
17.0,69990.0,3.48,39.0,7.0,5.09,0.87,3.35,9.0,2.44,8.57,3.43,9.38,37.45,88.86,3.13,0.46,0.29,0.52,0.47,0.16,9.92,28.0,28.0,0.78,9.0,0.0,813.68,10.0,6.39,3.33,8.79,26.4,5.17,3.52,4.0,99.0,10.0,3.902857142857143,0.9655172413793104,0.673113989726501,6.669999999999999,0,1,0
22.0,138819.0,5.56,37.0,3.0,7.04,2.5,2.88,2.0,6.29,2.63,8.31,4.3,59.36,69.02,2.02,0.54,0.27,0.41,0.65,0.28,2.07,1.0,368.0,3.71,7.0,1.0,48.05,2.0,2.13,1.5,5.95,23.87,10.01,4.43,4.55,37.0,6.0,4.267142857142857,184.0,0.5554444999555944,3.64,0,1,0
28.0,31745.0,6.55,9.0,11.0,4.9,5.24,0.96,5.0,1.2,6.96,4.62,6.23,70.47,66.68,6.32,0.62,0.3,0.51,0.73,0.67,2.71,31.0,203.0,3.31,3.0,1.0,143.0,8.0,7.27,6.55,6.86,20.89,8.86,9.29,5.1,5.0,3.0,5.065714285714286,6.34375,0.7392775689302971,4.386666666666667,0,1,0
37.0,20813.0,3.99,15.0,11.0,8.65,0.16,1.46,2.0,3.08,2.91,5.9,6.8,51.15,90.25,4.46,0.32,0.37,0.16,0.82,0.48,3.85,32.0,116.0,3.17,1.0,0.0,89.62,5.0,5.09,4.05,8.25,26.47,10.23,5.48,2.37,64.0,9.0,3.400000000000001,3.515151515151515,0.39002928738716647,2.6633333333333336,1,0,0
56.0,30220.0,1.0,18.0,11.0,9.22,2.39,0.39,1.0,9.34,5.08,2.99,8.24,53.46,43.12,0.49,0.3,0.56,0.52,0.77,0.31,0.75,43.0,361.0,1.39,7.0,1.0,1066.87,0.0,5.87,4.76,4.77,24.77,3.68,4.26,4.09,47.0,5.0,0.8214285714285714,8.204545454545455,0.27173905659264763,5.14,0,1,0
37.0,56923.0,3.1,19.0,12.0,6.94,6.24,1.81,7.0,5.01,7.79,6.81,4.34,60.46,64.67,2.53,0.38,0.32,0.42,0.63,0.56,6.92,13.0,175.0,2.53,8.0,1.0,609.5,2.0,8.27,7.15,5.0,24.38,6.22,6.08,3.98,50.0,9.0,3.2028571428571433,12.5,0.4983922028308356,6.6000000000000005,0,1,0
42.0,64187.0,1.49,15.0,21.0,7.41,2.38,4.22,2.0,4.99,4.94,6.52,6.68,92.69,38.25,0.07,0.66,0.28,0.52,0.53,0.19,12.43,43.0,14.0,1.15,6.0,0.0,362.16,0.0,7.49,5.61,4.91,20.94,5.99,6.55,3.1,88.0,2.0,2.84,0.3181818181818182,0.24874787166145715,3.9766666666666666,0,1,0
26.0,137675.0,6.2,13.0,8.0,7.79,0.86,0.97,3.0,5.67,3.97,4.63,4.31,70.24,50.32,5.03,0.6,0.44,0.21,0.62,0.58,5.09,10.0,264.0,0.49,4.0,0.0,719.0,2.0,4.36,3.82,5.26,14.97,8.37,5.63,6.36,84.0,10.0,5.155714285714287,24.0,0.7407406522412603,4.213333333333334,1,0,0
34.0,145632.0,1.12,27.0,23.0,7.21,1.8,0.89,2.0,5.58,8.59,4.62,4.51,74.52,78.38,1.1,0.46,0.58,0.66,0.73,0.53,13.03,31.0,350.0,2.01,8.0,1.0,107.3,6.0,5.04,2.88,2.67,17.79,3.44,7.18,0.68,6.0,2.0,2.6614285714285715,10.9375,0.3255813007031103,5.390000000000001,0,1,0
55.0,66222.0,1.54,19.0,17.0,8.05,0.35,5.0,1.0,9.64,8.68,6.76,5.14,71.94,50.69,0.19,0.13,0.04,0.03,0.44,0.59,6.75,26.0,204.0,0.94,10.0,1.0,48.35,8.0,6.23,5.48,7.0,21.2,5.52,3.52,3.47,0.0,9.0,2.064285714285714,7.555555555555555,0.2789854567055332,6.44,1,0,0
40.0,92479.0,3.54,26.0,10.0,7.09,0.57,0.71,7.0,5.79,3.29,6.67,5.72,80.92,75.64,1.73,0.49,0.14,0.07,0.2,0.53,0.68,12.0,326.0,0.66,4.0,0.0,224.65,3.0,5.89,2.75,5.27,21.76,8.69,4.43,0.99,36.0,4.0,2.6257142857142854,25.076923076923077,0.40736474023420716,5.359999999999999,0,1,0
42.0,136560.0,0.85,21.0,19.0,9.72,1.57,2.42,2.0,6.29,0.0,3.58,4.45,66.87,42.37,0.56,0.37,0.27,0.17,0.55,0.45,0.71,3.0,408.0,3.04,0.0,1.0,174.63,6.0,1.9,1.64,7.73,23.56,4.01,6.54,4.52,93.0,2.0,0.7085714285714285,102.0,0.21197002195261297,2.763333333333333,1,0,0
31.0,93669.0,1.09,16.0,3.0,6.47,3.1,0.78,5.0,6.17,2.46,5.56,1.93,52.02,84.81,0.9,0.8,0.57,0.37,0.38,0.82,1.34,31.0,446.0,2.92,1.0,0.0,1245.78,2.0,0.77,6.96,7.75,17.9,2.9,2.08,3.47,23.0,2.0,0.97,13.9375,0.375861939357952,4.543333333333333,0,1,0
50.0,98387.0,2.14,8.0,16.0,7.45,0.14,1.15,9.0,4.21,4.22,6.53,4.42,82.86,61.73,0.15,0.45,0.07,0.56,0.35,0.35,6.92,28.0,241.0,2.2,10.0,0.0,553.46,3.0,2.89,7.3,8.0,23.98,4.53,2.47,3.96,21.0,1.0,2.5171428571428573,8.310344827586206,0.4724060767315504,5.81,1,0,0
54.0,23971.0,1.86,24.0,15.0,7.19,1.25,0.73,6.0,5.78,6.14,6.98,5.38,68.69,68.75,1.06,0.78,0.24,0.4,0.61,0.8,2.14,24.0,161.0,0.77,7.0,1.0,2297.394500000001,8.0,8.47,3.64,2.38,33.4,8.88,4.19,5.12,94.0,8.0,1.6342857142857146,6.44,0.20945943587168517,5.973333333333334,1,0,0
32.0,68105.0,3.17,31.0,23.0,5.04,9.150100000000021,0.6,2.0,5.27,4.4,3.58,5.69,69.81,66.93,2.11,0.62,0.37,0.42,0.49,0.48,5.91,8.0,194.0,3.07,7.0,1.0,994.12,9.0,5.62,7.84,4.1,24.49,5.9,5.96,5.03,0.0,9.0,3.108571428571428,21.555555555555557,0.53728804452745,3.89,1,0,0
47.0,31659.0,3.65,27.0,18.0,6.99,0.38,1.19,7.0,3.92,1.67,7.17,6.81,100.0,69.4,2.9,0.5,0.12,0.67,0.8,0.23,4.67,44.0,290.0,2.85,2.0,0.0,21.84,4.0,4.88,7.22,5.78,26.61,7.99,6.62,4.13,48.0,5.0,3.2742857142857145,6.444444444444445,0.4568209691087648,4.196666666666666,1,0,0
34.0,134865.0,7.56,1.0,4.0,7.7,0.12,0.28,7.0,3.32,3.88,8.62,7.62,51.23,68.08,4.95,0.53,0.3,0.62,0.59,0.37,6.76,4.0,343.0,7.26,8.0,0.0,471.71,1.0,3.89,4.11,5.52,22.36,11.06,6.07,4.72,59.0,5.0,6.365714285714285,68.6,0.6835442419941915,4.733333333333333,0,0,1
27.0,115796.0,2.15,10.0,19.0,7.91,1.86,8.14,6.0,3.07,3.96,5.32,5.4,77.54,62.63,0.0,0.19,0.24,0.4,0.95,0.05,7.82,40.0,480.0,3.62,7.0,1.0,155.3,5.0,7.99,6.23,5.88,15.59,7.13,6.1,2.69,15.0,4.0,2.652857142857143,11.707317073170731,0.3015427347064888,4.343333333333333,1,0,0
23.0,100250.0,1.35,16.0,15.0,8.23,0.17,4.07,2.0,2.99,10.0,8.79,4.35,75.98,68.08,0.1,0.63,0.15,0.27,0.27,0.24,2.15,5.0,14.0,1.07,9.0,0.0,195.82,4.0,6.14,6.65,5.03,29.24,3.26,2.23,5.98,13.0,10.0,1.2714285714285716,2.3333333333333335,0.4141103024201527,4.996666666666667,1,0,0
46.0,98920.0,5.72,1.0,15.0,7.51,0.1,1.51,10.0,4.97,2.62,3.45,7.71,36.44,74.96,5.21,0.57,0.36,0.11,0.83,0.3,1.23,25.0,62.0,2.59,10.0,0.0,110.93,10.0,3.48,5.19,5.73,16.09,8.51,6.87,2.98,34.0,6.0,4.261428571428572,2.3846153846153846,0.6721503322972583,5.863333333333333,0,1,0
36.0,28995.0,2.29,10.0,21.0,8.77,0.28,1.02,8.0,4.38,7.43,5.92,8.27,77.52,58.35,0.0,0.9,0.3,0.73,0.34,0.09,3.48,26.0,110.0,2.35,10.0,0.0,475.34,4.0,3.26,5.02,3.8,27.15,11.07,2.5,0.0,12.0,8.0,2.132857142857143,4.074074074074074,0.20686538330032672,6.603333333333333,0,1,0
18.0,62132.0,2.08,32.0,16.0,7.71,2.85,1.79,9.0,3.73,5.51,7.01,8.95,90.43,60.23,1.33,0.07,0.34,0.58,0.6,0.49,5.06,32.0,457.0,0.46,8.0,1.0,93.22,9.0,6.44,6.98,5.3,25.16,3.55,7.11,2.45,72.0,8.0,2.2085714285714286,13.848484848484848,0.5859153279111753,6.080000000000001,0,1,0
29.0,23089.0,6.4,20.0,10.0,6.27,1.34,3.39,10.0,3.49,5.42,4.97,3.53,58.52,46.82,7.26,0.66,0.08,0.19,0.49,0.38,3.78,4.0,311.0,1.45,7.0,0.0,107.41,6.0,4.01,3.58,2.21,30.15,11.13,2.37,2.8,49.0,6.0,5.111428571428571,62.2,0.5750224101507269,6.303333333333334,1,0,0
40.0,54624.0,1.25,20.0,16.0,5.33,0.11,0.04,6.0,6.26,6.0,2.21,5.26,79.81,82.64,0.0,0.57,0.19,0.27,0.67,0.39,12.35,5.0,38.0,2.47,9.0,0.0,128.93,0.0,6.58,1.84,7.46,20.0,3.55,6.88,2.92,58.0,3.0,2.6571428571428575,6.333333333333333,0.35211257686969666,6.086666666666666,0,1,0
43.0,10565.0,3.02,31.0,10.0,8.52,0.49,1.73,5.0,6.4,4.76,4.68,5.48,57.04,64.35,2.68,0.52,0.11,0.35,0.04,0.11,7.69,12.0,285.0,1.17,3.0,0.0,80.52,2.0,6.97,3.9,4.9,26.51,3.82,7.42,3.18,41.0,2.0,3.255714285714286,21.923076923076923,0.7905757092733745,5.386666666666667,1,0,0
48.0,89844.0,3.15,11.0,0.0,8.5,1.68,1.56,5.0,5.2,7.33,7.24,5.41,75.5,53.83,1.67,0.36,0.06,0.65,0.19,0.29,5.23,48.0,221.0,1.51,1.0,1.0,350.45,0.0,5.15,4.22,5.32,22.88,17.51,7.56,2.93,76.0,8.0,2.9971428571428573,4.510204081632653,0.17989719132511753,5.843333333333334,1,0,0
21.0,13874.0,1.74,22.0,13.0,8.55,0.09,0.82,3.0,7.9,3.5,4.55,5.39,76.63,64.79,1.44,0.57,0.3,0.75,0.21,0.52,1.78,49.0,99.0,0.73,2.0,0.0,9.37,9.0,6.01,1.69,4.87,21.77,16.91,8.86,6.77,58.0,6.0,1.4971428571428569,1.98,0.10289768758736323,4.8,0,1,0
22.0,104904.0,0.74,18.0,22.0,7.21,0.05,0.57,3.0,1.67,1.45,8.0,2.95,78.57,70.66,0.12,0.22,0.24,0.23,0.56,0.56,4.8,22.0,67.0,1.5,10.0,1.0,1202.46,6.0,4.69,1.7,7.83,25.13,7.65,3.42,4.52,99.0,7.0,1.2142857142857142,2.9130434782608696,0.0967320134990832,2.04,0,1,0
33.0,84764.0,8.41,17.0,7.0,9.16,0.38,0.81,10.0,3.77,3.47,7.27,5.4,41.94,62.89,2.87,0.48,0.12,0.57,0.82,0.65,6.34,15.0,15.0,1.75,3.0,1.0,583.52,8.0,8.13,4.95,8.76,28.36,15.45,8.0,5.03,58.0,2.0,6.912857142857143,0.9375,0.5443365343471499,5.746666666666667,0,1,0
46.0,138144.0,3.07,9.0,7.0,6.31,0.06,0.47,6.0,2.36,1.41,6.13,3.69,60.59,39.63,3.1,0.46,0.16,0.45,0.31,0.79,8.72,47.0,43.0,1.62,9.0,0.0,100.62,5.0,5.04,2.37,6.33,18.56,6.72,4.09,4.56,10.0,5.0,3.4385714285714286,0.8958333333333334,0.45684517011232584,3.2566666666666664,0,1,0
43.0,83733.0,4.17,14.0,19.0,9.18,0.7,0.57,3.0,7.38,8.24,5.05,9.17,75.01,55.48,3.52,0.5,0.21,0.07,0.59,0.48,12.25,3.0,201.0,0.86,1.0,0.0,42.24,10.0,5.68,7.25,7.97,26.06,10.72,3.92,6.43,36.0,6.0,4.728571428571429,50.25,0.3889925010268189,6.206666666666667,1,0,0
41.0,17495.0,2.5,11.0,15.0,5.68,0.47,1.47,6.0,6.5,7.97,2.61,9.17,54.6,67.46,0.68,0.37,0.09,0.43,0.64,0.34,1.66,44.0,339.0,3.1,3.0,1.0,85.04,5.0,6.32,6.78,6.12,26.99,12.69,3.28,3.43,72.0,8.0,2.0228571428571427,7.533333333333333,0.1970055006299842,6.823333333333333,0,1,0
55.0,77365.0,1.38,20.0,15.0,7.4,3.53,1.69,5.0,5.08,4.15,6.8,4.09,73.06,60.31,0.4,0.26,0.17,0.2,0.09,0.7,5.55,23.0,69.0,2.34,10.0,0.0,826.16,5.0,3.57,6.27,3.05,20.73,5.94,3.87,2.19,73.0,2.0,1.7785714285714285,2.875,0.2323231932115836,4.743333333333333,1,0,0
55.0,100191.0,2.67,37.0,19.0,7.71,0.06,2.05,3.0,3.08,4.83,3.18,5.77,76.25,59.72,1.57,0.12,0.19,0.13,0.55,0.44,9.65,3.0,7.0,2.2,2.0,0.0,241.25,4.0,7.51,5.08,5.1,24.1,4.45,2.63,5.2,34.0,7.0,3.2857142857142856,1.75,0.5999998651685695,3.6366666666666667,1,0,0
23.0,57306.0,4.42,24.0,20.0,6.17,0.99,7.26,1.0,1.67,7.16,5.21,4.88,56.46,68.95,3.14,0.53,0.13,0.38,0.51,0.63,5.76,35.0,195.0,2.29,9.0,1.0,424.35,1.0,0.91,3.96,6.25,18.15,5.31,3.71,3.7,51.0,4.0,3.98,5.416666666666667,0.8323915569884074,3.276666666666667,0,0,1
45.0,37127.0,5.32,4.0,10.0,7.89,1.61,6.38,4.0,6.07,4.37,6.88,3.8,68.41,61.06,4.37,0.01,0.33,0.35,0.5,0.37,2.93,25.0,443.0,1.99,9.0,1.0,25.86,3.0,2.89,6.71,9.3,18.2,11.3,5.13,6.27,66.0,7.0,4.218571428571429,17.03846153846154,0.47079641851359133,4.8133333333333335,1,0,0
58.0,82093.0,8.44,35.0,14.0,7.37,0.3,2.66,2.0,4.45,4.56,8.04,6.85,82.57,80.4,3.72,0.8,0.21,0.11,0.56,0.82,6.9,28.0,110.0,3.41,2.0,1.0,8.26,8.0,3.95,2.58,3.08,25.2,13.1,5.33,7.16,29.0,3.0,7.014285714285713,3.793103448275862,0.644274759979026,3.67,0,1,0
13.0,120123.0,1.88,20.0,12.0,8.68,9.150100000000021,0.42,4.0,7.2,7.45,7.84,5.96,79.17,50.26,3.48,0.4,0.55,0.2,0.84,0.95,6.24,8.0,469.0,2.04,1.0,1.0,198.88,10.0,5.73,2.17,5.85,21.07,4.53,3.51,4.74,46.0,3.0,2.234285714285714,52.111111111111114,0.4150109459136984,6.216666666666666,1,0,0
33.0,134569.0,1.62,23.0,18.0,5.54,2.07,5.94,7.0,2.61,8.81,7.76,10.0,82.28,74.37,0.12,0.64,0.38,0.63,0.55,0.63,6.44,18.0,253.0,0.57,3.0,1.0,598.42,4.0,2.78,7.64,8.19,28.52,5.25,3.87,2.22,97.0,6.0,2.0771428571428574,13.31578947368421,0.3085713697959296,6.140000000000001,1,0,0
35.0,15408.0,4.63,30.0,12.0,3.55,2.14,6.86,7.0,5.75,6.19,3.6,3.82,67.3,57.53,4.73,0.36,0.47,0.61,0.23,0.42,9.17,31.0,442.0,0.48,3.0,1.0,119.22,7.0,2.58,8.99,9.32,23.11,9.14,3.53,4.91,92.0,3.0,4.617142857142857,13.8125,0.5065644959995081,6.3133333333333335,0,1,0
21.0,139536.0,3.41,23.0,18.0,9.89,1.22,2.45,5.0,4.84,5.25,2.6,4.6,74.57,55.9,1.12,0.32,0.22,0.12,0.87,0.58,8.22,21.0,478.0,2.58,3.0,0.0,136.63,4.0,3.13,5.35,4.05,28.63,10.55,1.77,1.58,73.0,2.0,3.6100000000000003,21.727272727272727,0.3232227181779414,5.03,1,0,0
13.0,16396.0,1.77,11.0,17.0,8.12,1.88,0.59,3.0,4.64,4.85,5.67,6.59,69.99,60.44,3.38,0.36,0.24,0.54,0.42,0.13,3.54,37.0,63.0,1.89,7.0,1.0,958.18,7.0,5.23,4.86,3.42,24.97,3.21,5.42,3.15,16.0,1.0,1.77,1.6578947368421053,0.5514016973826488,4.163333333333333,1,0,0
33.0,44403.0,2.26,8.0,5.0,7.0,1.58,5.75,2.0,3.87,5.77,3.47,2.82,62.58,83.91,2.9,0.66,0.29,0.27,0.36,0.83,4.28,4.0,41.0,3.48,6.0,1.0,351.2,5.0,5.59,6.4,7.83,26.08,3.08,7.31,4.94,84.0,3.0,2.2257142857142855,8.2,0.7337659955305208,3.8800000000000003,0,1,0
34.0,112957.0,5.83,17.0,5.0,5.67,5.03,0.67,7.0,7.48,6.08,5.91,9.76,67.97,100.0,3.97,0.68,0.76,0.41,0.13,0.3,7.36,13.0,132.0,1.31,3.0,0.0,452.0,10.0,10.0,10.0,3.46,21.46,8.98,6.12,3.85,70.0,6.0,5.215714285714285,9.428571428571429,0.649220417681468,6.853333333333334,0,0,1
16.0,14370.0,9.01,29.0,11.0,6.0,4.17,0.35,5.0,2.57,4.43,8.52,6.5,99.54,71.94,4.58,0.17,0.41,0.04,0.73,0.7,3.22,19.0,134.0,2.41,4.0,0.0,109.2,6.0,6.08,7.48,6.65,23.47,14.33,4.11,2.67,5.0,4.0,6.895714285714285,6.7,0.628750828419342,4.0,0,1,0
13.0,72625.0,3.85,35.0,18.0,5.06,2.87,0.13,1.0,5.26,5.87,10.0,6.31,84.11,60.96,1.82,0.28,0.08,0.26,0.79,0.81,3.04,35.0,139.0,1.82,7.0,1.0,337.99,5.0,5.55,5.39,7.02,23.85,6.04,5.1,4.52,94.0,10.0,3.184285714285714,3.861111111111111,0.6374171130104117,4.043333333333333,0,1,0
22.0,8434.0,5.76,35.0,18.0,7.64,0.18,2.72,4.0,2.13,10.0,7.86,2.39,100.0,43.78,4.58,0.86,0.27,0.65,0.39,0.42,3.97,48.0,493.0,1.14,7.0,0.0,520.67,8.0,6.73,8.98,7.69,21.43,8.18,1.53,3.89,52.0,7.0,4.681428571428571,10.061224489795919,0.7041563931349153,5.376666666666666,0,1,0
27.0,103913.0,2.55,25.0,20.0,8.1,1.12,2.76,8.0,2.01,2.7,6.37,7.34,68.12,77.23,1.99,0.85,0.54,0.5,0.3,0.53,5.26,37.0,289.0,0.49,9.0,1.0,158.77,7.0,9.08,3.35,6.77,23.06,6.51,6.07,3.8,13.0,8.0,2.5728571428571425,7.605263157894737,0.3917050089546837,4.236666666666667,1,0,0
48.0,146712.0,3.33,3.0,6.0,6.99,0.82,1.22,4.0,1.3,9.36,3.21,8.14,92.22,66.76,1.82,0.17,0.25,0.16,0.43,0.48,12.32,7.0,243.0,0.84,5.0,0.0,1163.63,10.0,5.16,3.31,8.98,19.94,7.05,4.11,5.55,85.0,3.0,4.138571428571429,30.375,0.4723403585332825,4.886666666666667,0,1,0
41.0,108542.0,0.92,8.0,18.0,6.74,4.4,2.1,4.0,8.45,2.25,5.04,5.35,72.65,83.09,0.0,0.49,0.28,0.23,0.53,0.46,5.87,25.0,346.0,1.27,3.0,0.0,470.22,9.0,6.35,5.89,5.86,20.78,10.41,5.83,1.33,71.0,8.0,1.4957142857142858,13.307692307692308,0.08837655250945702,4.8999999999999995,1,0,0
58.0,86143.0,1.16,5.0,9.0,6.99,0.57,0.83,3.0,8.29,5.0,2.85,5.69,72.67,81.31,1.74,0.67,0.42,0.23,0.28,0.09,3.94,15.0,63.0,0.7,3.0,0.0,131.08,0.0,4.19,5.94,4.18,19.82,4.28,0.0,3.69,57.0,4.0,1.3914285714285715,3.9375,0.2710279740588845,5.43,1,0,0
17.0,29716.0,5.92,8.0,3.0,7.99,2.84,3.12,9.0,1.36,4.95,5.33,3.95,79.14,69.5,4.24,0.31,0.33,0.33,0.29,0.61,9.61,30.0,406.0,3.9,6.0,1.0,27.82,4.0,5.25,6.55,5.91,21.58,13.84,4.65,5.31,61.0,7.0,5.601428571428571,13.096774193548388,0.42774563383340797,5.1033333333333335,1,0,0
41.0,121486.0,0.3,22.0,11.0,5.78,2.22,0.9,7.0,4.79,4.14,0.79,8.13,65.46,83.43,0.17,0.08,0.3,0.56,0.65,0.67,1.97,35.0,365.0,1.4,5.0,1.0,275.91,0.0,7.67,4.54,7.07,20.84,5.73,4.98,2.7,41.0,10.0,0.49571428571428566,10.13888888888889,0.052356011805233534,5.31,0,1,0
59.0,55671.0,1.61,11.0,2.0,6.83,7.51,0.16,6.0,7.41,4.09,4.81,5.13,74.32,53.19,0.94,0.84,0.18,0.44,0.69,0.23,1.8,27.0,449.0,6.33,3.0,0.0,128.18,6.0,2.25,5.43,5.71,26.26,3.8,4.38,4.21,41.0,1.0,1.4071428571428573,16.035714285714285,0.4236840990305003,5.833333333333333,0,0,1
